id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV,APG,BPG,DRPG,FG3APG,FG3MPG,FGAPG,FGMPG,FPG,FTAPG,FTMPG,MPG,ORPG,PF_APG,PF_BPG,PF_DRPG,PF_FG3APG,PF_FG3MPG,PF_FGAPG,PF_FGMPG,PF_FPG,PF_FTAPG,PF_FTMPG,PF_MPG,PF_ORPG,PF_PPG,PF_RPG,PF_SPG,PF_TPG,PPG,RPG,SPG,TPG,1st Team All-Defensive Team,1st Team All-NBA,1st Team All-Rookie Team,1st Team NBA Cup All-Tournament Team,2nd Team All-Defensive Team,2nd Team All-NBA,2nd Team All-Rookie Team,3rd Team All-NBA,NBA All-Star,NBA All-Star Most Valuable Player,NBA Champion,NBA Clutch Player of the Year,NBA Cup Most Valuable Player,NBA Defensive Player of the Month,NBA Defensive Player of the Year,NBA Finals Most Valuable Player,NBA Most Improved Player,NBA Most Valuable Player,NBA Player of the Month,NBA Player of the Week,NBA Rookie of the Month,NBA Rookie of the Year,NBA Sixth Man of the Year,NBA Sporting News Most Valuable Player of the Year,NBA Sporting News Rookie of the Year,NBA Sportsmanship,Olympic Appearance,Olympic Bronze Medal,Olympic Gold Medal,Olympic Silver Medal,Hall of Fame Inductee,IBM Award,J. Walter Kennedy Citizenship,NBA All-Star Selection,NBA Comeback Player of the Year
1628374,Lauri Markkanen,Lauri,Markkanen,True,740.0,243.0,2764.0,3377.0,1252.0,0.370743263251,6961.0,3186.0,0.457692860221,1878.0,1634.0,0.87007454739,489.0,463.0,15322.0,708.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9258.0,3472.0,353.0,685.0,1.5,0.5,5.7,6.9,2.6,14.2,6.5,1.9,3.8,3.3,31.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,7.1,0.7,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630230,Naji Marshall,Naji,Marshall,True,827.0,60.0,1116.0,923.0,280.0,0.303358613217,2650.0,1244.0,0.469433962264,786.0,617.0,0.784987277353,350.0,95.0,7906.0,276.0,541.0,10.0,3.0,11.0,15.0,6.0,0.4,38.0,19.0,0.5,10.0,10.0,1.0,10.0,0.0,140.0,6.0,14.0,54.0,17.0,3.0,5.0,3385.0,1392.0,284.0,427.0,2.4,0.2,3.2,2.6,0.8,7.6,3.6,1.5,2.2,1.8,22.6,0.8,1.0,0.3,1.1,1.5,0.6,3.8,1.9,1.4,1.0,1.0,14.0,0.6,5.4,1.7,0.3,0.5,9.7,4.0,0.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642918,Alijah Martin,Alijah,Martin,True,8.0,3.0,6.0,11.0,2.0,0.181818181818,26.0,9.0,0.346153846153,12.0,10.0,0.833333333333,11.0,0.0,89.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,12.0,5.0,3.0,0.7,0.3,0.5,1.0,0.2,2.4,0.8,0.8,1.1,0.9,8.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.1,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628997,Caleb Martin,Caleb,Martin,True,581.0,143.0,974.0,926.0,331.0,0.357451403887,2298.0,1026.0,0.446475195822,521.0,378.0,0.725527831094,356.0,122.0,8193.0,349.0,622.0,48.0,11.0,136.0,162.0,65.0,0.401234567901,331.0,162.0,0.489425981873,46.0,36.0,0.782608695652,45.0,9.0,1078.0,44.0,86.0,425.0,180.0,33.0,37.0,2761.0,1323.0,302.0,342.0,1.6,0.4,2.7,2.6,0.9,6.5,2.9,1.7,1.5,1.1,23.0,1.0,1.1,0.2,3.0,3.6,1.4,7.4,3.6,1.9,1.0,0.8,24.0,1.0,9.4,4.0,0.7,0.8,7.8,3.7,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628998,Cody Martin,Cody,Martin,True,582.0,106.0,722.0,550.0,168.0,0.305454545454,1404.0,610.0,0.434472934472,322.0,212.0,0.658385093167,263.0,54.0,5732.0,253.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600.0,975.0,260.0,246.0,2.2,0.4,2.7,2.1,0.6,5.3,2.3,1.5,1.2,0.8,21.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,3.7,1.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631213,Tyrese Martin,Tyrese,Martin,True,193.0,13.0,242.0,441.0,151.0,0.342403628117,743.0,298.0,0.401076716016,86.0,67.0,0.779069767441,113.0,17.0,2076.0,95.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,337.0,57.0,109.0,1.7,0.1,2.1,3.9,1.3,6.6,2.6,1.0,0.8,0.6,18.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631097,Bennedict Mathurin,Bennedict,Mathurin,True,434.0,55.0,830.0,968.0,336.0,0.347107438016,2825.0,1255.0,0.44424778761,1156.0,965.0,0.834775086505,237.0,109.0,6801.0,256.0,517.0,19.0,7.0,47.0,60.0,18.0,0.3,148.0,68.0,0.459459459459,103.0,89.0,0.864077669902,22.0,0.0,384.0,26.0,42.0,243.0,73.0,9.0,26.0,3811.0,1086.0,147.0,448.0,1.8,0.2,3.5,4.1,1.4,11.9,5.3,2.2,4.9,4.1,28.7,1.1,0.9,0.3,2.1,2.7,0.8,6.7,3.1,1.9,4.7,4.0,17.5,1.2,11.0,3.3,0.4,1.2,16.1,4.6,0.6,1.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631255,Karlo Matković,Karlo,Matković,True,76.0,71.0,238.0,115.0,41.0,0.35652173913,374.0,218.0,0.582887700534,59.0,42.0,0.711864406779,83.0,9.0,1314.0,98.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,336.0,37.0,63.0,0.9,0.9,2.9,1.4,0.5,4.5,2.6,2.0,0.7,0.5,15.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630178,Tyrese Maxey,Tyrese,Maxey,True,1748.0,147.0,1038.0,2270.0,865.0,0.381057268722,5922.0,2740.0,0.462681526511,1491.0,1298.0,0.870556673373,368.0,295.0,12131.0,125.0,744.0,129.0,15.0,131.0,221.0,86.0,0.389140271493,578.0,265.0,0.45847750865,131.0,114.0,0.870229007633,41.0,29.0,1332.0,17.0,82.0,730.0,148.0,32.0,47.0,7643.0,1163.0,390.0,570.0,4.8,0.4,2.8,6.2,2.4,16.1,7.4,2.0,4.1,3.5,33.0,0.3,3.1,0.4,3.2,5.4,2.1,14.1,6.5,2.0,3.2,2.8,32.5,0.4,17.8,3.6,0.8,1.1,20.8,3.2,1.1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1643024,Chris Mañon,Chris,Mañon,True,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.5,0.5,0.3,0.0,0.3,0.0,0.8,0.0,0.0,3.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630540,Miles McBride,Miles,McBride,True,511.0,39.0,327.0,1023.0,383.0,0.374389051808,1686.0,693.0,0.411032028469,211.0,166.0,0.786729857819,271.0,42.0,5034.0,117.0,385.0,44.0,5.0,42.0,130.0,48.0,0.36923076923,218.0,89.0,0.408256880733,29.0,24.0,0.827586206896,39.0,2.0,708.0,10.0,53.0,250.0,52.0,15.0,22.0,1935.0,444.0,198.0,129.0,1.9,0.1,1.2,3.8,1.4,6.2,2.6,1.4,0.8,0.6,18.6,0.4,1.1,0.1,1.1,3.3,1.2,5.6,2.3,1.4,0.7,0.6,18.2,0.3,6.4,1.3,0.4,0.6,7.1,1.6,0.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642272,Jared McCain,Jared,McCain,True,123.0,2.0,112.0,255.0,97.0,0.380392156862,511.0,217.0,0.424657534246,81.0,71.0,0.876543209876,61.0,9.0,1225.0,21.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.0,133.0,37.0,69.0,2.0,0.0,1.8,4.2,1.6,8.4,3.6,1.3,1.3,1.2,20.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,2.2,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630644,Mac McClung,Mac,McClung,True,15.0,3.0,16.0,27.0,7.0,0.259259259259,53.0,21.0,0.396226415094,10.0,7.0,0.7,10.0,0.0,123.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,19.0,6.0,9.0,1.5,0.3,1.6,2.7,0.7,5.3,2.1,1.8,1.0,0.7,12.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.9,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203468,CJ McCollum,CJ,McCollum,True,3177.0,344.0,2493.0,5340.0,2115.0,0.39606741573,13702.0,6207.0,0.452999562107,2242.0,1787.0,0.797056199821,836.0,726.0,26736.0,541.0,1753.0,205.0,33.0,243.0,408.0,150.0,0.367647058823,1194.0,517.0,0.432998324958,209.0,160.0,0.765550239234,67.0,57.0,2381.0,54.0,164.0,1344.0,297.0,57.0,139.0,16316.0,3034.0,738.0,1507.0,3.8,0.4,3.0,6.4,2.5,16.4,7.4,2.1,2.7,2.1,32.0,0.6,3.1,0.5,3.6,6.1,2.2,17.8,7.7,2.4,3.1,2.4,35.5,0.8,20.1,4.4,0.9,2.1,19.5,3.6,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204456,T.J. McConnell,T.J.,McConnell,True,3724.0,140.0,1736.0,536.0,184.0,0.343283582089,4979.0,2574.0,0.516971279373,542.0,424.0,0.782287822878,744.0,97.0,15571.0,402.0,1028.0,220.0,5.0,135.0,48.0,17.0,0.354166666666,431.0,224.0,0.519721577726,49.0,39.0,0.795918367346,62.0,2.0,1008.0,30.0,73.0,504.0,165.0,43.0,74.0,5756.0,2138.0,894.0,1170.0,5.0,0.2,2.3,0.7,0.2,6.7,3.5,1.4,0.7,0.6,20.9,0.5,3.5,0.1,2.2,0.8,0.3,7.0,3.6,1.2,0.8,0.6,16.3,0.5,8.1,2.7,0.7,1.2,7.7,2.9,1.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641755,Kevin McCullar Jr.,Kevin,McCullar Jr.,True,21.0,1.0,23.0,16.0,6.0,0.375,34.0,13.0,0.382352941176,7.0,4.0,0.571428571428,18.0,0.0,138.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,31.0,6.0,11.0,1.2,0.1,1.3,0.9,0.3,1.9,0.7,1.3,0.4,0.2,7.7,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.7,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630183,Jaden McDaniels,Jaden,McDaniels,True,708.0,354.0,1281.0,1454.0,524.0,0.360385144429,3661.0,1785.0,0.48757170172,592.0,458.0,0.773648648648,417.0,341.0,12088.0,463.0,1285.0,45.0,42.0,102.0,131.0,55.0,0.419847328244,343.0,177.0,0.516034985422,75.0,62.0,0.826666666666,37.0,31.0,1163.0,60.0,122.0,471.0,162.0,35.0,41.0,4552.0,1744.0,382.0,505.0,1.7,0.8,3.1,3.5,1.3,8.8,4.3,3.1,1.4,1.1,29.0,1.1,1.2,1.1,2.8,3.5,1.5,9.3,4.8,3.3,2.0,1.7,31.4,1.6,12.7,4.4,0.9,1.1,10.9,4.2,0.9,1.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203926,Doug McDermott,Doug,McDermott,True,666.0,64.0,1201.0,2419.0,993.0,0.410500206696,4804.0,2257.0,0.469816819317,644.0,518.0,0.804347826086,706.0,97.0,13656.0,260.0,992.0,14.0,4.0,12.0,40.0,13.0,0.325,57.0,21.0,0.368421052631,6.0,4.0,0.666666666666,25.0,0.0,223.0,6.0,12.0,59.0,18.0,2.0,4.0,6025.0,1461.0,146.0,439.0,0.9,0.1,1.7,3.4,1.4,6.8,3.2,1.4,0.9,0.7,19.3,0.4,0.6,0.2,0.5,1.6,0.5,2.3,0.8,0.5,0.2,0.2,8.9,0.2,2.4,0.7,0.1,0.2,8.5,2.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631121,Bryce McGowens,Bryce,McGowens,True,149.0,20.0,209.0,244.0,86.0,0.352459016393,605.0,262.0,0.433057851239,240.0,183.0,0.7625,148.0,32.0,2291.0,49.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.0,258.0,54.0,92.0,1.0,0.1,1.4,1.6,0.6,4.1,1.8,1.2,1.6,1.2,15.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,1.7,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629162,Jordan McLaughlin,Jordan,McLaughlin,True,824.0,32.0,338.0,488.0,183.0,0.375,1024.0,454.0,0.443359375,172.0,128.0,0.744186046511,312.0,7.0,4188.0,93.0,214.0,21.0,0.0,18.0,14.0,4.0,0.285714285714,30.0,14.0,0.466666666666,6.0,3.0,0.5,13.0,0.0,127.0,0.0,8.0,35.0,18.0,5.0,4.0,1219.0,431.0,236.0,196.0,2.6,0.1,1.1,1.6,0.6,3.3,1.5,0.7,0.6,0.4,13.4,0.3,1.6,0.0,1.4,1.1,0.3,2.3,1.1,0.6,0.5,0.2,9.8,0.0,2.7,1.4,0.4,0.3,3.9,1.4,0.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642862,Liam McNeeley,Liam,McNeeley,True,23.0,3.0,49.0,58.0,22.0,0.379310344827,88.0,34.0,0.386363636363,31.0,25.0,0.806451612903,28.0,0.0,342.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,60.0,5.0,12.0,0.8,0.1,1.8,2.1,0.8,3.1,1.2,1.3,1.1,0.9,12.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.1,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629001,De'Anthony Melton,De'Anthony,Melton,True,1045.0,183.0,1108.0,1593.0,576.0,0.361581920903,3068.0,1260.0,0.410691003911,556.0,435.0,0.782374100719,382.0,150.0,8706.0,280.0,787.0,40.0,18.0,57.0,115.0,36.0,0.31304347826,179.0,63.0,0.351955307262,17.0,12.0,0.705882352941,27.0,0.0,534.0,27.0,37.0,174.0,84.0,24.0,25.0,3531.0,1388.0,546.0,532.0,2.7,0.5,2.9,4.2,1.5,8.0,3.3,2.1,1.5,1.1,22.8,0.7,1.5,0.7,2.1,4.3,1.3,6.6,2.3,1.4,0.6,0.4,19.8,1.0,6.4,3.1,0.9,0.9,9.2,3.6,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630241,Sam Merrill,Sam,Merrill,True,314.0,23.0,301.0,1025.0,410.0,0.4,1202.0,503.0,0.41846921797,107.0,97.0,0.906542056074,202.0,27.0,3554.0,86.0,295.0,24.0,2.0,27.0,71.0,25.0,0.352112676056,76.0,27.0,0.355263157894,6.0,5.0,0.833333333333,26.0,3.0,313.0,10.0,29.0,84.0,37.0,8.0,3.0,1513.0,387.0,101.0,93.0,1.6,0.1,1.5,5.1,2.0,6.0,2.5,1.5,0.5,0.5,17.6,0.4,0.9,0.1,1.0,2.7,1.0,2.9,1.0,1.1,0.2,0.2,12.0,0.4,3.2,1.4,0.3,0.1,7.5,1.9,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203114,Khris Middleton,Khris,Middleton,True,3177.0,160.0,3322.0,3743.0,1442.0,0.385252471279,10487.0,4818.0,0.459425955945,2478.0,2174.0,0.877320419693,810.0,705.0,24651.0,512.0,2036.0,383.0,15.0,454.0,503.0,196.0,0.389662027833,1339.0,591.0,0.44137415982,314.0,272.0,0.866242038216,80.0,80.0,3005.0,67.0,250.0,1650.0,521.0,96.0,216.0,13252.0,3834.0,929.0,1673.0,3.9,0.2,4.1,4.6,1.8,12.9,5.9,2.5,3.1,2.7,30.4,0.6,4.8,0.2,5.7,6.3,2.5,16.7,7.4,3.1,3.9,3.4,37.6,0.8,20.6,6.5,1.2,2.7,16.4,4.7,1.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1641706,Brandon Miller,Brandon,Miller,True,393.0,93.0,490.0,1071.0,392.0,0.366013071895,2166.0,926.0,0.427516158818,389.0,332.0,0.853470437017,137.0,131.0,4392.0,124.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2576.0,614.0,132.0,304.0,2.9,0.7,3.6,7.8,2.9,15.8,6.8,2.6,2.8,2.4,32.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,4.5,1.0,2.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641801,Emanuel Miller,Emanuel,Miller,True,6.0,0.0,6.0,7.0,2.0,0.285714285714,21.0,10.0,0.47619047619,4.0,3.0,0.75,11.0,0.0,57.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,3.0,0.0,0.5,0.0,0.5,0.6,0.2,1.9,0.9,0.5,0.4,0.3,5.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641757,Jordan Miller,Jordan,Miller,True,82.0,10.0,108.0,103.0,32.0,0.31067961165,328.0,161.0,0.490853658536,114.0,91.0,0.798245614035,75.0,0.0,1043.0,53.0,57.0,4.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,0.428571428571,2.0,1.0,0.5,3.0,0.0,13.0,0.0,0.0,7.0,2.0,3.0,0.0,445.0,161.0,40.0,61.0,1.1,0.1,1.4,1.4,0.4,4.4,2.1,0.8,1.5,1.2,13.9,0.7,1.3,0.0,0.7,0.3,0.0,2.3,1.0,0.0,0.7,0.3,4.3,0.0,2.3,0.7,1.0,0.0,5.9,2.1,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
