id,full_name,first_name,last_name,is_active,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,MIN,OREB,PF,PF_AST,PF_BLK,PF_DREB,PF_FG3A,PF_FG3M,PF_FG3_PCT,PF_FGA,PF_FGM,PF_FG_PCT,PF_FTA,PF_FTM,PF_FT_PCT,PF_GP,PF_GS,PF_MIN,PF_OREB,PF_PF,PF_PTS,PF_REB,PF_STL,PF_TOV,PTS,REB,STL,TOV,APG,BPG,DRPG,FG3APG,FG3MPG,FGAPG,FGMPG,FPG,FTAPG,FTMPG,MPG,ORPG,PF_APG,PF_BPG,PF_DRPG,PF_FG3APG,PF_FG3MPG,PF_FGAPG,PF_FGMPG,PF_FPG,PF_FTAPG,PF_FTMPG,PF_MPG,PF_ORPG,PF_PPG,PF_RPG,PF_SPG,PF_TPG,PPG,RPG,SPG,TPG,1st Team All-Defensive Team,1st Team All-NBA,1st Team All-Rookie Team,2nd Team All-Defensive Team,2nd Team All-NBA,2nd Team All-Rookie Team,3rd Team All-NBA,Hall of Fame Inductee,IBM Award,J. Walter Kennedy Citizenship,NBA All-Star,NBA All-Star Most Valuable Player,NBA All-Star Selection,NBA Champion,NBA Comeback Player of the Year,NBA Defensive Player of the Year,NBA Finals Most Valuable Player,NBA Most Improved Player,NBA Most Valuable Player,NBA Player of the Month,NBA Player of the Week,NBA Rookie of the Month,NBA Rookie of the Year,NBA Sixth Man of the Year,NBA Sporting News Most Valuable Player of the Year,NBA Sporting News Rookie of the Year,NBA Sportsmanship,Olympic Appearance,Olympic Bronze Medal,Olympic Gold Medal,Olympic Silver Medal
1628422,Damyean Dotson,Damyean,Dotson,False,315.0,20.0,474.0,733.0,253.0,0.345156889495,1446.0,603.0,0.417012448132,190.0,135.0,0.710526315789,213.0,49.0,4241.0,58.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0,532.0,109.0,151.0,1.5,0.1,2.2,3.4,1.2,6.8,2.8,1.2,0.9,0.6,19.9,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,2.5,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629653,Devon Dotson,Devon,Dotson,False,30.0,0.0,15.0,20.0,4.0,0.2,54.0,23.0,0.425925925925,9.0,5.0,0.555555555555,28.0,0.0,188.0,9.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,24.0,10.0,8.0,1.1,0.0,0.5,0.7,0.1,1.9,0.8,0.8,0.3,0.2,6.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629635,Sekou Doumbouya,Sekou,Doumbouya,False,66.0,19.0,206.0,215.0,55.0,0.255813953488,526.0,204.0,0.387832699619,114.0,79.0,0.69298245614,96.0,30.0,1639.0,61.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,542.0,267.0,47.0,81.0,0.7,0.2,2.1,2.2,0.6,5.5,2.1,1.8,1.2,0.8,17.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,2.8,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630288,Jeff Dowtin Jr.,Jeff,Dowtin Jr.,False,146.0,17.0,92.0,114.0,43.0,0.377192982456,349.0,165.0,0.472779369627,60.0,44.0,0.733333333333,87.0,3.0,1129.0,29.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,121.0,45.0,30.0,1.7,0.2,1.1,1.3,0.5,4.0,1.9,0.6,0.7,0.5,13.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,1.4,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628408,PJ Dozier,PJ,Dozier,False,204.0,35.0,270.0,273.0,85.0,0.311355311355,670.0,270.0,0.402985074626,116.0,75.0,0.646551724137,130.0,6.0,2008.0,67.0,177.0,12.0,2.0,17.0,12.0,4.0,0.333333333333,39.0,17.0,0.435897435897,14.0,8.0,0.571428571428,15.0,0.0,130.0,3.0,13.0,46.0,20.0,2.0,8.0,700.0,337.0,65.0,93.0,1.6,0.3,2.1,2.1,0.7,5.2,2.1,1.4,0.9,0.6,15.4,0.5,0.8,0.1,1.1,0.8,0.3,2.6,1.1,0.9,0.9,0.5,8.7,0.2,3.1,1.3,0.1,0.5,5.4,2.6,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201609,Goran Dragic,Goran,Dragic,False,4405.0,167.0,2173.0,3181.0,1150.0,0.361521534108,10029.0,4605.0,0.459168411606,2883.0,2208.0,0.765868886576,946.0,530.0,25602.0,643.0,2119.0,206.0,8.0,161.0,253.0,87.0,0.343873517786,737.0,329.0,0.446404341926,175.0,135.0,0.771428571428,62.0,37.0,1621.0,44.0,151.0,880.0,205.0,39.0,112.0,12568.0,2816.0,876.0,2064.0,4.7,0.2,2.3,3.4,1.2,10.6,4.9,2.2,3.0,2.3,27.1,0.7,3.3,0.1,2.6,4.1,1.4,11.9,5.3,2.4,2.8,2.2,26.1,0.7,14.2,3.3,0.6,1.8,13.3,3.0,0.9,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630929,Henri Drell,Henri,Drell,False,4.0,1.0,3.0,6.0,2.0,0.333333333333,10.0,4.0,0.4,2.0,1.0,0.5,4.0,0.0,29.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,2.0,1.0,0.3,0.8,1.5,0.5,2.5,1.0,1.5,0.5,0.3,7.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630537,Chris Duarte,Chris,Duarte,False,231.0,27.0,376.0,571.0,199.0,0.348511383537,1190.0,483.0,0.405882352941,225.0,183.0,0.813333333333,177.0,62.0,3232.0,91.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,467.0,109.0,158.0,1.3,0.2,2.1,3.2,1.1,6.7,2.7,1.4,1.3,1.0,18.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.6,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642505,Alex Ducas,Alex,Ducas,False,5.0,0.0,17.0,21.0,10.0,0.47619047619,30.0,12.0,0.4,2.0,2.0,1.0,21.0,0.0,125.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,26.0,5.0,4.0,0.2,0.0,0.8,1.0,0.5,1.4,0.6,0.6,0.1,0.1,6.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630561,David Duke Jr.,David,Duke Jr.,False,47.0,8.0,67.0,61.0,16.0,0.262295081967,218.0,91.0,0.41743119266,43.0,33.0,0.767441860465,55.0,7.0,654.0,44.0,72.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.333333333333,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0,1.0,231.0,111.0,27.0,32.0,0.9,0.1,1.2,1.1,0.3,4.0,1.7,1.3,0.8,0.6,11.9,0.8,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,4.2,2.0,0.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630693,Jaime Echenique,Jaime,Echenique,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629035,Carsen Edwards,Carsen,Edwards,False,52.0,5.0,68.0,155.0,46.0,0.296774193548,269.0,98.0,0.364312267657,33.0,25.0,0.757575757575,72.0,1.0,705.0,11.0,63.0,0.0,0.0,2.0,2.0,1.0,0.5,3.0,2.0,0.666666666666,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,5.0,2.0,0.0,0.0,267.0,79.0,21.0,27.0,0.7,0.1,0.9,2.2,0.6,3.7,1.4,0.9,0.5,0.3,9.8,0.2,0.0,0.0,0.7,0.7,0.3,1.0,0.7,0.0,0.0,0.0,2.7,0.0,1.7,0.7,0.0,0.0,3.7,1.1,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642399,Jesse Edwards,Jesse,Edwards,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630556,Kessler Edwards,Kessler,Edwards,False,111.0,54.0,292.0,297.0,107.0,0.360269360269,577.0,247.0,0.428076256499,56.0,44.0,0.785714285714,178.0,45.0,2256.0,98.0,213.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,14.0,0.0,3.0,0.0,1.0,1.0,1.0,645.0,390.0,72.0,75.0,0.6,0.3,1.6,1.7,0.6,3.2,1.4,1.2,0.3,0.2,12.7,0.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.8,0.0,0.0,0.1,0.1,0.1,3.6,2.2,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630306,Rob Edwards,Rob,Edwards,False,0.0,0.0,3.0,4.0,1.0,0.25,4.0,1.0,0.25,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.5,2.0,0.5,2.0,0.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629604,CJ Elleby,CJ,Elleby,False,97.0,22.0,182.0,160.0,44.0,0.275,374.0,146.0,0.39037433155,99.0,71.0,0.717171717171,88.0,28.0,1366.0,77.0,143.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,1.0,407.0,259.0,41.0,61.0,1.1,0.3,2.1,1.8,0.5,4.3,1.7,1.6,1.1,0.8,15.5,0.9,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,0.5,0.0,1.5,0.0,0.5,4.6,2.9,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201961,Wayne Ellington,Wayne,Ellington,False,852.0,66.0,1405.0,3175.0,1214.0,0.382362204724,5441.0,2233.0,0.41040249954,605.0,510.0,0.842975206611,770.0,206.0,16100.0,238.0,884.0,10.0,2.0,21.0,58.0,21.0,0.362068965517,76.0,25.0,0.328947368421,7.0,7.0,1.0,11.0,4.0,245.0,4.0,14.0,78.0,25.0,5.0,7.0,6190.0,1643.0,412.0,508.0,1.1,0.1,1.8,4.1,1.6,7.1,2.9,1.1,0.8,0.7,20.9,0.3,0.9,0.2,1.9,5.3,1.9,6.9,2.3,1.3,0.6,0.6,22.3,0.4,7.1,2.3,0.5,0.6,8.0,2.1,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203516,James Ennis III,James,Ennis III,False,373.0,113.0,913.0,880.0,317.0,0.360227272727,1985.0,907.0,0.456926952141,625.0,498.0,0.7968,395.0,140.0,8022.0,393.0,792.0,25.0,7.0,66.0,67.0,19.0,0.283582089552,137.0,59.0,0.430656934306,42.0,31.0,0.738095238095,22.0,9.0,509.0,30.0,70.0,168.0,96.0,14.0,23.0,2629.0,1306.0,244.0,303.0,0.9,0.3,2.3,2.2,0.8,5.0,2.3,2.0,1.6,1.3,20.3,1.0,1.1,0.3,3.0,3.0,0.9,6.2,2.7,3.2,1.9,1.4,23.1,1.4,7.6,4.4,0.6,1.0,6.7,3.3,0.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629605,Tacko Fall,Tacko,Fall,False,6.0,30.0,66.0,0.0,0.0,0.0,55.0,37.0,0.672727272727,25.0,8.0,0.32,37.0,1.0,226.0,24.0,32.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.5,3.0,0.0,3.0,0.0,0.0,3.0,2.0,0.0,0.0,82.0,90.0,2.0,12.0,0.2,0.8,1.8,0.0,0.0,1.5,1.0,0.9,0.7,0.2,6.1,0.6,0.0,0.0,0.7,0.0,0.0,0.3,0.3,0.0,0.7,0.3,1.5,0.0,1.0,0.7,0.0,0.0,2.2,2.4,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202324,Derrick Favors,Derrick,Favors,False,851.0,939.0,3675.0,192.0,38.0,0.197916666666,6407.0,3420.0,0.533791165912,2225.0,1476.0,0.663370786516,790.0,503.0,19201.0,1933.0,1976.0,32.0,42.0,155.0,8.0,2.0,0.25,225.0,132.0,0.586666666666,113.0,62.0,0.548672566371,42.0,14.0,875.0,83.0,90.0,328.0,238.0,27.0,30.0,8354.0,5608.0,577.0,995.0,1.1,1.2,4.7,0.2,0.0,8.1,4.3,2.5,2.8,1.9,24.3,2.4,0.8,1.0,3.7,0.2,0.0,5.4,3.1,2.1,2.7,1.5,20.8,2.0,7.8,5.7,0.6,0.7,10.6,7.1,0.7,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628981,Bruno Fernando,Bruno,Fernando,False,161.0,102.0,477.0,49.0,6.0,0.122448979591,646.0,351.0,0.54334365325,251.0,164.0,0.653386454183,220.0,21.0,2325.0,235.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.666666666666,2.0,2.0,1.0,6.0,0.0,11.0,1.0,0.0,6.0,1.0,0.0,0.0,872.0,712.0,58.0,160.0,0.7,0.5,2.2,0.2,0.0,2.9,1.6,1.6,1.1,0.7,10.6,1.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.3,0.3,1.8,0.2,1.0,0.2,0.0,0.0,4.0,3.2,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630238,Malik Fitts,Malik,Fitts,False,5.0,0.0,18.0,12.0,6.0,0.5,22.0,9.0,0.40909090909,0.0,0.0,0.0,18.0,0.0,73.0,2.0,7.0,0.0,0.0,2.0,2.0,2.0,1.0,4.0,3.0,0.75,0.0,0.0,0.0,9.0,0.0,15.0,0.0,0.0,8.0,2.0,0.0,0.0,24.0,20.0,0.0,2.0,0.3,0.0,1.0,0.7,0.3,1.2,0.5,0.4,0.0,0.0,4.1,0.1,0.0,0.0,0.2,0.2,0.2,0.4,0.3,0.0,0.0,0.0,1.7,0.0,0.9,0.2,0.0,0.0,1.3,1.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641745,Adam Flagler,Adam,Flagler,False,16.0,3.0,20.0,78.0,15.0,0.192307692307,103.0,26.0,0.252427184466,2.0,1.0,0.5,39.0,0.0,216.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,27.0,8.0,4.0,0.4,0.1,0.5,2.0,0.4,2.6,0.7,0.4,0.1,0.0,5.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.7,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630201,Malachi Flynn,Malachi,Flynn,False,414.0,23.0,317.0,564.0,188.0,0.333333333333,1103.0,427.0,0.387126019945,190.0,142.0,0.747368421052,217.0,21.0,3076.0,59.0,248.0,3.0,0.0,1.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,36.0,2.0,6.0,0.0,3.0,1.0,1.0,1184.0,376.0,120.0,148.0,1.9,0.1,1.5,2.6,0.9,5.1,2.0,1.1,0.9,0.7,14.2,0.3,0.5,0.0,0.2,0.5,0.0,1.2,0.0,1.0,0.0,0.0,6.0,0.3,0.0,0.5,0.2,0.2,5.5,1.7,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627854,Bryn Forbes,Bryn,Forbes,False,523.0,14.0,649.0,1757.0,720.0,0.409789413773,3119.0,1359.0,0.435716575825,409.0,338.0,0.82640586797,431.0,167.0,8581.0,69.0,594.0,25.0,4.0,60.0,149.0,56.0,0.375838926174,221.0,90.0,0.407239819004,35.0,27.0,0.771428571428,42.0,7.0,688.0,5.0,45.0,263.0,65.0,4.0,14.0,3776.0,718.0,163.0,297.0,1.2,0.0,1.5,4.1,1.7,7.2,3.2,1.4,0.9,0.8,19.9,0.2,0.6,0.1,1.4,3.5,1.3,5.3,2.1,1.1,0.8,0.6,16.4,0.1,6.3,1.5,0.1,0.3,8.8,1.7,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630758,Aleem Ford,Aleem,Ford,False,2.0,0.0,13.0,15.0,2.0,0.133,20.0,6.0,0.3,0.0,0.0,0.0,5.0,0.0,74.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,1.0,4.0,0.4,0.0,2.6,3.0,0.4,4.0,1.2,1.4,0.0,0.0,14.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,3.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630259,Jordan Ford,Jordan,Ford,False,2.0,0.0,2.0,3.0,2.0,0.666666666666,7.0,4.0,0.571428571428,2.0,2.0,1.0,6.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.3,0.0,0.3,0.5,0.3,1.2,0.7,0.0,0.3,0.3,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630235,Trent Forrest,Trent,Forrest,False,281.0,15.0,181.0,65.0,12.0,0.184615384615,376.0,167.0,0.44414893617,87.0,72.0,0.827586206896,151.0,9.0,1758.0,50.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,418.0,231.0,57.0,104.0,1.9,0.1,1.2,0.4,0.1,2.5,1.1,0.7,0.6,0.5,11.6,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2.3,0.0,1.0,0.0,0.0,0.0,2.8,1.5,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
